"","pickup_hour","start.station.id","N","lat","lon"
"113",0,3160,2,40.77896784,-73.97374737
"114",0,3572,2,40.756913,-73.921631
"115",0,330,1,40.71450451,-74.00562789
"116",0,450,3,40.76227205,-73.98788205
"117",0,317,2,40.72453734,-73.98185424
"118",0,471,5,40.71286844,-73.95698119
"119",0,301,1,40.72217444,-73.98368779
"120",0,3573,1,40.7580583,-73.9242751
"121",0,3544,1,40.6804836,-73.9646795
"122",0,491,1,40.74096374,-73.98602213
"123",0,3288,1,40.778301,-73.9488134
"124",0,307,3,40.71427487,-73.98990025
"125",0,519,3,40.751873,-73.977706
"126",0,3404,1,40.6704922,-73.98541675
"127",0,247,1,40.73535398,-74.00483091
"128",0,3429,1,40.6850680730818,-73.9779075980186
"129",0,360,2,40.70717936,-74.00887308
"130",0,3423,1,40.6610633719006,-73.9794525504112
"131",0,3141,1,40.76500525,-73.95818491
"132",0,473,3,40.72110063,-73.9919254
"133",0,3076,1,40.70870368,-73.9448625
"134",0,3435,3,40.718822,-73.99596
"135",0,228,2,40.7546011026,-73.971878855
"136",0,458,2,40.751396,-74.005226
"137",0,409,1,40.6906495,-73.95643107
"138",0,533,2,40.75299641,-73.98721619
"139",0,3136,1,40.766368,-73.971518
"140",0,480,1,40.76669671,-73.99061728
"141",0,446,1,40.74487634,-73.99529885
"142",0,3561,1,40.7531106,-73.9279917
"143",0,346,1,40.73652889,-74.00618026
"144",0,173,1,40.7606832709659,-73.9845272898674
"145",0,3167,2,40.7796680900731,-73.9809304475784
"146",0,310,1,40.68926942,-73.98912867
"147",0,3056,1,40.69072549,-73.95133465
"148",0,3263,3,40.7295149622495,-73.990752696991
"149",0,298,2,40.68683208,-73.9796772
"150",0,402,2,40.7403432,-73.98955109
"151",0,3127,1,40.74966,-73.9521
"152",0,462,1,40.74691959,-74.00451887
"153",0,302,2,40.72082834,-73.97793172
"154",0,368,3,40.73038599,-74.00214988
"155",0,447,4,40.76370739,-73.9851615
"156",0,426,2,40.71754834,-74.01322069
"157",0,3545,1,40.8120562,-73.9612547
"158",0,120,1,40.68676793,-73.95928168
"159",0,3392,1,40.6812117,-74.00860912
"160",0,3525,1,40.776165,-73.9153175
"161",0,532,1,40.710451,-73.960876
"162",0,363,1,40.70834698,-74.01713445
"163",0,3458,2,40.763093872708,-73.9783501625061
"164",0,251,1,40.72317958,-73.99480012
"165",0,257,2,40.71939226,-74.00247214
"166",0,304,1,40.70463334,-74.01361706
"167",0,461,2,40.73587678,-73.98205027
"168",0,327,1,40.7153379,-74.01658354
"169",0,3345,2,40.7894854155321,-73.9524292945862
"170",0,3119,1,40.74232744,-73.95411749
"171",0,351,1,40.70530954,-74.00612572
"172",0,274,1,40.68691865,-73.976682
"173",0,3674,1,40.7014031725772,-73.9867267012596
"174",0,388,3,40.749717753,-74.002950346
"175",0,3410,1,40.6864442,-73.98759104
"176",0,3306,1,40.6662078,-73.98199886
"177",0,3351,1,40.7869946,-73.94164802
"178",0,369,1,40.73224119,-74.00026394
"179",0,481,2,40.71260486,-73.96264403
"180",0,3592,2,40.7633589,-73.9286471
"181",0,3066,1,40.69957608,-73.94708417
"182",0,3566,2,40.7596276,-73.9321455
"183",0,128,2,40.72710258,-74.00297088
"184",0,79,1,40.71911552,-74.00666661
"185",0,326,4,40.72953837,-73.98426726
"186",0,3101,1,40.72079821,-73.95484712
"187",0,267,1,40.75097711,-73.98765428
"188",0,3461,2,40.7148515052625,-74.0112233161926
"189",0,3622,1,40.80756,-73.939182
"190",0,3050,1,40.6851532,-73.94111
"191",0,417,1,40.71291224,-74.01020234
"192",0,448,4,40.75660359,-73.9979009
"193",0,319,1,40.711066,-74.009447
"194",0,3497,2,40.7949879,-73.9333349
"195",0,2000,2,40.70255088,-73.98940236
"196",0,398,1,40.69165183,-73.9999786
"197",0,3427,1,40.7243052725033,-73.9960098266602
"198",0,3452,1,40.7191557169604,-73.9488539099693
"199",0,244,1,40.69196035,-73.96536851
"200",0,339,1,40.72580614,-73.97422494
"201",0,485,2,40.75038009,-73.98338988
"202",0,3295,1,40.79127,-73.964839
"203",0,3589,1,40.7668,-73.9347774
"204",0,3078,1,40.7092482627616,-73.9606314897537
"205",0,492,1,40.75019995,-73.99093085
"206",0,347,2,40.728846,-74.008591
"207",0,539,2,40.71534825,-73.96024116
"208",0,3057,1,40.69128258,-73.9452416
"209",0,3543,1,40.81028506306,-73.9573645591736
"210",0,437,1,40.6809833854,-73.9500479759
"211",0,239,2,40.69196566,-73.9813018
"212",0,441,2,40.756014,-73.967416
"213",0,3420,2,40.6802133,-73.98432695
"214",0,445,1,40.72740794,-73.98142006
"215",0,3058,1,40.69237074,-73.93705428
"216",0,530,2,40.7714967105444,-73.9904603362083
"217",0,3155,1,40.76440023,-73.96648977
"218",0,3283,2,40.7882213,-73.97041561
"219",0,358,1,40.73291553,-74.00711384
"220",0,3069,1,40.70411791,-73.94818595
"221",0,3163,1,40.7734066,-73.97782542
"222",0,305,1,40.76095756,-73.96724467
"223",0,3096,1,40.71924,-73.95242
"224",0,3593,1,40.761584,-73.925921
"225",0,387,1,40.71273266,-74.0046073
"226",0,3397,1,40.6763947,-73.99869893
"227",0,291,1,40.713126,-73.984844
"228",0,497,1,40.73704984,-73.99009296
"229",0,2008,1,40.70569254,-74.01677685
"230",0,3641,1,40.7428687731211,-73.9891862869263
"231",0,3684,1,40.7375612118114,-74.0039826929569
"232",0,3243,1,40.7589238637769,-73.9622622728348
"233",0,3400,1,40.7961535,-73.94782145
"234",0,324,1,40.689888,-73.981013
"235",0,168,1,40.73971301,-73.99456405
"236",0,3105,1,40.724055,-73.955736
"237",0,3177,1,40.7867947,-73.977112
"238",0,3318,1,40.7839636,-73.9471673
"239",0,3350,1,40.7973721,-73.97041192
"240",0,3586,1,40.7638753,-73.9364848
"241",0,478,2,40.76030096,-73.99884222
"242",0,3508,1,40.809725,-73.953149
"243",0,545,2,40.736502,-73.97809472
"244",0,3434,1,40.7902541733042,-73.9771834015846
"245",0,3336,1,40.787801,-73.953559
"246",0,3401,1,40.6724811,-73.99331394
"247",0,490,1,40.751551,-73.993934
"248",0,3258,1,40.7501815632568,-74.0021842718124
"249",0,3463,1,40.7353670556054,-73.9879739284515
"250",0,3060,1,40.69425403,-73.94626915
"251",0,3498,1,40.7974772,-73.9311847
"252",0,3697,1,40.7751595343424,-73.9891869574785
"253",0,3664,1,40.7201952143746,-74.0103006362915
"254",0,3583,1,40.6716493,-73.9631145
"255",0,3298,1,40.686371,-73.99383324
"256",0,293,1,40.7302066052995,-73.9910262823105
"257",0,3516,1,40.7699176,-73.9184057
"258",0,528,1,40.74290902,-73.97706058
"259",0,482,1,40.73935542,-73.99931783
"260",0,3568,1,40.7569332,-73.9262231
"261",0,466,1,40.74395411,-73.99144871
"262",0,3016,2,40.7203677529846,-73.9616507291794
"263",0,3503,1,40.80295,-73.942954
"264",0,484,1,40.75500254,-73.98014437
"265",0,280,1,40.73331967,-73.99510132
"266",0,3083,1,40.71247661,-73.94100005
"267",0,3532,1,40.78145,-73.9183302
"268",0,3675,1,40.7845967988489,-73.9496853947639
"269",0,494,1,40.74734825,-73.99723551
"270",0,3383,1,40.804213,-73.96699104
"271",0,3092,1,40.7190095,-73.95852515
"272",0,3064,1,40.69681963,-73.93756926
"273",0,2002,1,40.716887,-73.963198
"274",1,3532,1,40.78145,-73.9183302
"275",1,3674,1,40.7014031725772,-73.9867267012596
"276",1,383,3,40.735238,-74.000271
"277",1,293,2,40.7302066052995,-73.9910262823105
"278",1,3076,1,40.70870368,-73.9448625
"279",1,285,3,40.73454567,-73.99074142
"280",1,340,1,40.71269042,-73.98776323
"281",1,3524,1,40.7774552,-73.9225403
"282",1,417,1,40.71291224,-74.01020234
"283",1,490,2,40.751551,-73.993934
"284",1,3382,1,40.680611,-73.99475825
"285",1,530,2,40.7714967105444,-73.9904603362083
"286",1,3463,1,40.7353670556054,-73.9879739284515
"287",1,279,1,40.707873,-74.00167
"288",1,368,5,40.73038599,-74.00214988
"289",1,257,4,40.71939226,-74.00247214
"290",1,3431,2,40.746524,-73.977885
"291",1,513,2,40.768254,-73.988639
"292",1,363,2,40.70834698,-74.01713445
"293",1,289,1,40.6845683,-73.95881081
"294",1,3348,1,40.677236,-74.015665
"295",1,3236,19,40.7589848139963,-73.9937996864319
"296",1,2021,2,40.75929124,-73.98859651
"297",1,412,1,40.7158155,-73.99422366
"298",1,369,2,40.73224119,-74.00026394
"299",1,3458,1,40.763093872708,-73.9783501625061
"300",1,529,10,40.7575699,-73.99098507
"301",1,536,1,40.74144387,-73.97536082
"302",1,3411,1,40.6849668,-73.98620772
"303",1,533,1,40.75299641,-73.98721619
"304",1,3147,1,40.77801203,-73.95407149
"305",1,251,1,40.72317958,-73.99480012
"306",1,3434,1,40.7902541733042,-73.9771834015846
"307",1,3547,1,40.8143256,-73.9590255
"308",1,127,2,40.73172428,-74.00674436
"309",1,3486,1,40.6884174275408,-73.9845165610313
"310",1,312,3,40.722055,-73.989111
"311",1,467,1,40.68312489,-73.97895137
"312",1,3167,1,40.7796680900731,-73.9809304475784
"313",1,3092,1,40.7190095,-73.95852515
"314",1,460,3,40.71285887,-73.96590294
"315",1,228,1,40.7546011026,-73.971878855
"316",1,3255,1,40.7505853470215,-73.9946848154068
"317",1,483,3,40.73223272,-73.98889957
"318",1,3086,2,40.715143,-73.944507
"319",1,309,1,40.7149787,-74.013012
"320",1,298,2,40.68683208,-73.9796772
"321",1,264,1,40.70706456,-74.00731853
"322",1,480,1,40.76669671,-73.99061728
"323",1,3656,1,40.7230774906867,-73.9858362078667
"324",1,268,1,40.71910537,-73.99973337
"325",1,307,1,40.71427487,-73.98990025
"326",1,477,2,40.75640548,-73.9900262
"327",1,531,1,40.71893904,-73.99266288
"328",1,3130,1,40.75325964,-73.94335788
"329",1,3156,1,40.76663814,-73.95348296
"330",1,545,1,40.736502,-73.97809472
"331",1,310,2,40.68926942,-73.98912867
"332",1,3054,1,40.6894932,-73.942061
"333",1,2000,3,40.70255088,-73.98940236
"334",1,3163,1,40.7734066,-73.97782542
"335",1,3435,1,40.718822,-73.99596
"336",1,479,5,40.76019252,-73.9912551
"337",1,3157,1,40.77518615,-73.94446054
"338",1,3661,1,40.6664393068708,-73.9605563879013
"339",1,387,3,40.71273266,-74.0046073
"340",1,515,10,40.76009437,-73.99461843
"341",1,3618,3,40.7485,-73.941275
"342",1,265,2,40.72229346,-73.99147535
"343",1,72,1,40.76727216,-73.99392888
"344",1,361,1,40.71605866,-73.99190759
"345",1,336,2,40.73047747,-73.99906065
"346",1,326,1,40.72953837,-73.98426726
"347",1,311,2,40.7172274,-73.98802084
"348",1,3660,2,40.7410215090027,-74.001384973526
"349",1,3078,1,40.7092482627616,-73.9606314897537
"350",1,3263,4,40.7295149622495,-73.990752696991
"351",1,3617,1,40.7671,-73.9169858
"352",1,223,2,40.73781509,-73.99994661
"353",1,3437,1,40.7931348098666,-73.9770036935806
"354",1,344,1,40.6851443,-73.95380904
"355",1,3429,3,40.6850680730818,-73.9779075980186
"356",1,3474,1,40.7252556952547,-74.0041208267212
"357",1,3258,1,40.7501815632568,-74.0021842718124
"358",1,3659,1,40.7429489166009,-74.0041369199753
"359",1,497,2,40.73704984,-73.99009296
"360",1,379,1,40.749156,-73.9916
"361",1,278,1,40.69766564,-73.98476437
"362",1,471,1,40.71286844,-73.95698119
"363",1,3284,1,40.78141070019,-73.9559590816498
"364",1,3244,1,40.7314372408523,-73.9949034154415
"365",1,3420,1,40.6802133,-73.98432695
"366",1,468,2,40.7652654,-73.98192338
"367",1,414,1,40.70281858,-73.98765762
"368",1,3320,2,40.7940666081855,-73.9628684520721
"369",1,534,1,40.70255065,-74.0127234
"370",1,3424,1,40.791976,-73.945993
"371",1,243,1,40.688226,-73.979382
"372",1,3064,1,40.69681963,-73.93756926
"373",1,3697,1,40.7751595343424,-73.9891869574785
"374",1,335,1,40.72903917,-73.99404649
"375",1,3526,1,40.7747878,-73.9125551
"376",1,432,3,40.72621788,-73.98379855
"377",1,3346,1,40.6751468387098,-73.9752320945263
"378",1,3161,2,40.7801839724239,-73.9772853255272
"379",1,3121,1,40.74524768,-73.94733276
"380",1,504,1,40.73221853,-73.98165557
"381",1,195,2,40.70905623,-74.01043382
"382",1,380,1,40.73401143,-74.00293877
"383",1,3107,2,40.72311651,-73.95212324
"384",1,454,1,40.75455731,-73.96592976
"385",1,341,2,40.71782143,-73.97628939
"386",1,2009,1,40.71117444,-73.99682619
"387",1,3319,1,40.666287,-73.98895053
"388",1,3637,1,40.6832386546034,-73.9659959077835
"389",1,3472,1,40.742753828659,-74.0074735879898
"390",1,391,1,40.69760127,-73.99344559
"391",1,3498,1,40.7974772,-73.9311847
"392",1,151,2,40.722103786686,-73.997249007225
"393",1,505,1,40.74901271,-73.98848395
"394",1,3173,1,40.777507027548,-73.9888858795166
"395",1,478,1,40.76030096,-73.99884222
"396",1,317,1,40.72453734,-73.98185424
"397",1,438,2,40.72779126,-73.98564945
"398",1,212,1,40.74334935,-74.00681753
"399",1,453,1,40.74475148,-73.99915362
"400",1,146,1,40.71625008,-74.0091059
"401",1,3554,1,40.7552433,-73.9485678
"402",1,514,1,40.76087502,-74.00277668
"403",1,3109,1,40.72606,-73.95621
"404",1,3002,1,40.711512,-74.015756
"405",1,325,1,40.73624527,-73.98473765
"406",1,3318,1,40.7839636,-73.9471673
"407",1,3376,1,40.7647185194434,-73.962220698595
"408",1,304,1,40.70463334,-74.01361706
"409",1,3453,1,40.7133522622288,-73.9491033554077
"410",1,3504,1,40.8029263,-73.9379
"411",1,3178,1,40.78414472,-73.98362492
"412",1,473,2,40.72110063,-73.9919254
"413",1,3342,1,40.6777748,-74.0094613
"414",1,498,1,40.74854862,-73.98808416
"415",1,3124,1,40.74731,-73.95451
"416",1,3113,1,40.73026,-73.95394
"417",1,3129,1,40.75110165,-73.94073717
"418",1,3440,1,40.6924182925785,-73.989494740963
"419",1,3502,1,40.7954121,-73.9441232
"420",1,236,2,40.7284186,-73.98713956
"421",1,3500,1,40.7989445,-73.944846
"422",1,3467,1,40.7249467235942,-74.0016585588455
"423",1,450,1,40.76227205,-73.98788205
"424",1,401,4,40.72019576,-73.98997825
"425",1,405,1,40.739323,-74.008119
"426",1,3680,1,40.7541208107793,-73.9802518486977
"427",1,3142,1,40.7612274,-73.96094022
"428",1,3403,1,40.6705135,-73.98876585
"429",1,334,1,40.74238787,-73.99726235
"430",1,3294,1,40.7835016,-73.955327
"431",1,3544,2,40.6804836,-73.9646795
"432",1,3401,1,40.6724811,-73.99331394
"433",1,481,1,40.71260486,-73.96264403
"434",1,3108,1,40.72557,-73.94434
"435",1,3259,1,40.7493702419328,-73.9992338418961
"436",1,3507,1,40.8045555,-73.9396861
"437",2,3244,3,40.7314372408523,-73.9949034154415
"438",2,3075,1,40.70708701,-73.95796783
"439",2,373,1,40.69331716,-73.95381995
"440",2,3660,1,40.7410215090027,-74.001384973526
"441",2,3087,1,40.71413311,-73.95234386
"442",2,2021,1,40.75929124,-73.98859651
"443",2,480,1,40.76669671,-73.99061728
"444",2,515,8,40.76009437,-73.99461843
"445",2,456,1,40.7597108,-73.97402311
"446",2,3671,1,40.7747794489573,-73.9542746543884
"447",2,173,1,40.7606832709659,-73.9845272898674
"448",2,336,1,40.73047747,-73.99906065
"449",2,3628,1,40.8025566,-73.9490782
"450",2,157,2,40.69089272,-73.99612349
"451",2,3648,2,40.6979503156954,-73.970775604248
"452",2,307,1,40.71427487,-73.98990025
"453",2,403,1,40.72502876,-73.99069656
"454",2,264,1,40.70706456,-74.00731853
"455",2,483,1,40.73223272,-73.98889957
"456",2,523,1,40.75466591,-73.99138152
"457",2,447,1,40.76370739,-73.9851615
"458",2,3146,2,40.77573034,-73.9567526
"459",2,473,6,40.72110063,-73.9919254
"460",2,362,1,40.75172632,-73.98753523
"461",2,3649,1,40.8143944379158,-73.9532473683357
"462",2,3301,1,40.7919557,-73.968087
"463",2,251,2,40.72317958,-73.99480012
"464",2,323,1,40.69236178,-73.98631746
"465",2,3417,2,40.6795766,-73.97854971
"466",2,450,1,40.76227205,-73.98788205
"467",2,529,7,40.7575699,-73.99098507
"468",2,2000,1,40.70255088,-73.98940236
"469",2,3141,1,40.76500525,-73.95818491
"470",2,368,1,40.73038599,-74.00214988
"471",2,494,1,40.74734825,-73.99723551
"472",2,3435,1,40.718822,-73.99596
"473",2,3236,12,40.7589848139963,-73.9937996864319
"474",2,532,1,40.710451,-73.960876
"475",2,3077,1,40.70877084,-73.95095259
"476",2,467,1,40.68312489,-73.97895137
"477",2,3323,1,40.7981856,-73.9605909006
"478",2,509,2,40.7454973,-74.00197139
"479",2,518,1,40.74780373,-73.9734419
"480",2,530,1,40.7714967105444,-73.9904603362083
"481",2,426,1,40.71754834,-74.01322069
"482",2,423,1,40.76584941,-73.98690506
"483",2,3507,1,40.8045555,-73.9396861
"484",2,3354,1,40.668132,-73.97363831
"485",2,3106,1,40.72325,-73.94308
"486",2,143,2,40.69239502,-73.99337909
"487",2,312,1,40.722055,-73.989111
"488",2,3002,1,40.711512,-74.015756
"489",2,3376,1,40.7647185194434,-73.962220698595
"490",2,479,2,40.76019252,-73.9912551
"491",2,3373,1,40.6750705,-73.98775226
"492",2,536,1,40.74144387,-73.97536082
"493",2,212,1,40.74334935,-74.00681753
"494",2,421,1,40.69573398,-73.97129668
"495",2,508,1,40.76341379,-73.99667444
"496",2,498,2,40.74854862,-73.98808416
"497",2,3415,1,40.6793307,-73.97519523
"498",2,3541,1,40.813358,-73.956461
"499",2,478,1,40.76030096,-73.99884222
"500",2,3474,1,40.7252556952547,-74.0041208267212
"501",2,3300,1,40.6651468153379,-73.9763760566711
"502",2,296,2,40.71413089,-73.9970468
"503",2,248,1,40.72185379,-74.00771779
"504",2,519,1,40.751873,-73.977706
"505",2,3165,1,40.7757937668367,-73.9762057363987
"506",2,3493,1,40.799139,-73.9389152
"507",2,3094,1,40.7169811,-73.94485918
"508",2,3434,1,40.7902541733042,-73.9771834015846
"509",2,3255,1,40.7505853470215,-73.9946848154068
"510",2,3522,1,40.7701477,-73.9120938
"511",2,279,1,40.707873,-74.00167
"512",2,526,1,40.74765947,-73.98490707
"513",2,3534,1,40.805159,-73.954692
"514",2,540,1,40.7431155537649,-73.9821535348892
"515",2,3082,1,40.71167351,-73.95141312
"516",2,3616,1,40.7656251,-73.9136695
"517",2,3520,1,40.804372,-73.951475
"518",2,3117,1,40.73564,-73.95866
"519",2,477,2,40.75640548,-73.9900262
"520",2,465,1,40.75513557,-73.98658032
"521",2,314,1,40.69383,-73.990539
"522",3,3314,2,40.7937704,-73.971888
"523",3,3150,1,40.77536905,-73.94803392
"524",3,257,1,40.71939226,-74.00247214
"525",3,529,6,40.7575699,-73.99098507
"526",3,3338,1,40.7862586,-73.94552579
"527",3,3263,3,40.7295149622495,-73.990752696991
"528",3,465,1,40.75513557,-73.98658032
"529",3,3660,4,40.7410215090027,-74.001384973526
"530",3,3085,3,40.71469,-73.95739
"531",3,336,2,40.73047747,-73.99906065
"532",3,380,1,40.73401143,-74.00293877
"533",3,261,1,40.69474881,-73.98362464
"534",3,3141,2,40.76500525,-73.95818491
"535",3,3360,2,40.7829391,-73.9786517
"536",3,3536,2,40.8082,-73.9641
"537",3,83,1,40.68382604,-73.97632328
"538",3,3525,1,40.776165,-73.9153175
"539",3,3163,1,40.7734066,-73.97782542
"540",3,462,2,40.74691959,-74.00451887
"541",3,507,1,40.73912601,-73.97973776
"542",3,3255,1,40.7505853470215,-73.9946848154068
"543",3,3284,1,40.78141070019,-73.9559590816498
"544",3,3159,1,40.77492513,-73.98266566
"545",3,342,1,40.71739973,-73.98016555
"546",3,479,1,40.76019252,-73.9912551
"547",3,3440,1,40.6924182925785,-73.989494740963
"548",3,394,2,40.72521311,-73.97768752
"549",3,3647,1,40.7412830935599,-73.9372587203979
"550",3,358,1,40.73291553,-74.00711384
"551",3,368,1,40.73038599,-74.00214988
"552",3,3055,1,40.6883337,-73.950916
"553",3,469,1,40.76344058,-73.98268129
"554",3,540,1,40.7431155537649,-73.9821535348892
"555",3,3179,1,40.698617,-73.941342
"556",3,3520,1,40.804372,-73.951475
"557",3,296,1,40.71413089,-73.9970468
"558",3,3370,1,40.7727966,-73.95577801
"559",3,151,1,40.722103786686,-73.997249007225
"560",3,495,1,40.76269882,-73.99301222
"561",3,3593,1,40.761584,-73.925921
"562",3,339,1,40.72580614,-73.97422494
"563",3,505,1,40.74901271,-73.98848395
"564",3,515,1,40.76009437,-73.99461843
"565",3,302,1,40.72082834,-73.97793172
"566",3,312,1,40.722055,-73.989111
"567",3,401,1,40.72019576,-73.98997825
"568",3,513,1,40.768254,-73.988639
"569",3,3629,1,40.8094953477795,-73.9477649331093
"570",3,3064,1,40.69681963,-73.93756926
"571",3,446,1,40.74487634,-73.99529885
"572",3,478,1,40.76030096,-73.99884222
"573",3,268,1,40.71910537,-73.99973337
"574",3,545,2,40.736502,-73.97809472
"575",3,3686,1,40.739448201304,-74.0050703287125
"576",3,3147,1,40.77801203,-73.95407149
"577",3,377,1,40.72243797,-74.00566443
"578",3,518,1,40.74780373,-73.9734419
"579",3,405,2,40.739323,-74.008119
"580",3,267,1,40.75097711,-73.98765428
"581",4,523,2,40.75466591,-73.99138152
"582",4,259,1,40.70122128,-74.01234218
"583",4,336,1,40.73047747,-73.99906065
"584",4,3016,1,40.7203677529846,-73.9616507291794
"585",4,3366,2,40.8021174,-73.9681805305
"586",4,359,2,40.75510267,-73.97498696
"587",4,483,1,40.73223272,-73.98889957
"588",4,3087,1,40.71413311,-73.95234386
"589",4,3164,1,40.7770575,-73.97898475
"590",4,3165,1,40.7757937668367,-73.9762057363987
"591",4,3383,1,40.804213,-73.96699104
"592",4,3159,1,40.77492513,-73.98266566
"593",4,3684,1,40.7375612118114,-74.0039826929569
"594",4,3096,1,40.71924,-73.95242
"595",4,223,1,40.73781509,-73.99994661
"596",4,419,1,40.69580705,-73.97355569
"597",4,423,1,40.76584941,-73.98690506
"598",4,530,1,40.7714967105444,-73.9904603362083
"599",4,3422,1,40.6859296,-74.00242364
"600",4,239,1,40.69196566,-73.9813018
"601",4,3490,1,40.796879,-73.937261
"602",4,3431,4,40.746524,-73.977885
"603",4,3686,1,40.739448201304,-74.0050703287125
"604",4,487,1,40.73314259,-73.97573881
"605",4,3163,1,40.7734066,-73.97782542
"606",4,368,2,40.73038599,-74.00214988
"607",4,468,1,40.7652654,-73.98192338
"608",4,3551,1,40.795508,-73.941606
"609",4,2021,1,40.75929124,-73.98859651
